date	temp_min	temp_avg	temp_max	rainfall	windspeed_avg	windspeed_gusts
2016-07-01	21.7	24.6	27.5	0.0	3.6	6.7
2016-07-02	20.9	24.2	27.5	0.0	3.9	8.9
2016-07-03	21.1	23.6	26.0	0.0	4.2	9.7
2016-07-04	21.4	24.2	27.1	0.0	2.8	7.8
2016-07-05	22.7	25.9	29.1	0.0	3.3	9.2
2016-07-06	24.2	27.2	30.2	0.0	4.2	10.8
2016-07-07	22.2	25.5	28.8	0.0	5.3	10.3
2016-07-08	24.1	27.6	31.2	0.0	3.9	7.8
2016-07-09	24.2	27.4	30.5	0.0	3.9	8.3
2016-07-10	24.3	26.8	29.4	0.0	4.4	10.8
2016-07-11	23.5	26.6	29.8	0.0	3.6	9.4
2016-07-12	24.5	26.2	27.9	3.2	5.3	9.7
2016-07-13	19.1	23.6	28.1	1.8	5.8	13.9
2016-07-14	18.3	22.1	25.9	0.0	5.8	12.5
2016-07-15	19.2	22.6	26.1	0.0	6.4	11.4
2016-07-16	18.9	23.0	27.0	0.0	5.0	10.8
2016-07-17	20.1	24.0	27.8	0.0	4.4	9.2
2016-07-18	19.9	23.4	27.0	0.0	3.3	7.8
2016-07-19	19.4	23.4	27.5	0.0	5.6	7.8
2016-07-20	21.2	25.0	28.8	1.5	6.7	16.9
2016-07-21	24.2	26.1	28.0	0.0	4.2	8.3
2016-07-22	20.3	24.6	28.8	7.7	3.9	12.8
2016-07-23	20.0	24.1	28.2	0.0	3.9	9.7
2016-07-24	20.8	25.6	30.5	0.0	5.6	9.7
2016-07-25	22.2	25.6	29.1	0.0	5.3	13.9
2016-07-26	22.5	26.0	29.5	0.0	4.4	11.7
2016-07-27	22.0	25.7	29.4	0.0	3.3	9.7
2016-07-28	22.4	25.8	29.1	0.0	4.7	10.3
2016-07-29	22.6	26.0	29.4	0.0	4.4	10.3
2016-07-30	23.2	26.4	29.7	0.0	5.0	9.7
2016-07-31	24.7	27.4	30.0	0.0	6.1	9.7
2016-08-01	25.0	26.9	28.8	0.0	5.3	11.7
2016-08-02	24.1	27.0	29.8	0.0	5.8	11.4
2016-08-03	22.9	26.2	29.5	0.0	5.3	11.7
2016-08-04	23.6	27.7	31.8	0.0	5.0	10.8
2016-08-05	24.3	25.8	27.4	0.0	4.7	9.7
2016-08-06	23.1	25.7	28.3	0.0	4.7	10.3
2016-08-07	21.5	25.0	28.4	0.0	3.9	7.8
2016-08-08	21.6	26.2	30.8	0.0	6.7	12.5
2016-08-09	21.6	26.0	30.3	0.1	5.0	10.3
2016-08-10	20.8	23.6	26.3	0.0	5.3	9.7
2016-08-11	20.0	23.3	26.6	0.0	5.0	9.7
2016-08-12	20.7	24.2	27.7	0.0	5.0	9.2
2016-08-13	21.1	23.9	26.7	0.0	3.6	9.7
2016-08-14	19.8	23.9	28.0	0.0	3.9	7.2
2016-08-15	20.3	24.6	29.0	0.0	4.2	8.3
2016-08-16	23.1	26.0	28.8	0.0	4.7	11.4
2016-08-17	22.3	25.8	29.3	0.0	4.7	14.4
2016-08-18	23.5	26.4	29.2	0.0	3.9	9.2
2016-08-19	22.3	25.8	29.4	0.0	3.6	9.7
2016-08-20	23.5	26.4	29.2	0.0	7.2	13.9
2016-08-21	23.3	26.0	28.8	0.0	5.6	10.8
2016-08-22	22.2	25.8	29.3	0.0	4.4	9.2
2016-08-23	21.4	25.0	28.5	0.0	3.3	7.8
2016-08-24	20.5	25.6	30.7	0.0	3.3	6.7
2016-08-25	20.7	26.0	31.2	0.0	3.9	10.3
2016-08-26	20.1	24.3	28.5	0.0	3.3	7.2
2016-08-27	19.9	24.2	28.6	0.0	5.3	9.7
2016-08-28	22.7	26.0	29.4	0.0	4.7	8.9
2016-08-29	24.6	26.4	28.2	0.4	3.1	7.8
2016-08-30	21.8	24.0	26.3	0.1	3.9	9.7
2016-08-31	21.1	24.4	27.8	0.0	3.3	7.8
2016-09-01	22.9	27.2	31.5	0.0	4.2	8.3
2016-09-02	22.2	25.7	29.2	0.0	5.3	11.7
2016-09-03	22.9	26.2	29.6	0.0	5.8	12.8
2016-09-04	22.9	26.5	30.1	0.0	4.4	10.8
2016-09-05	24.2	27.9	31.6	0.0	3.1	6.7
2016-09-06	23.2	27.2	31.2	0.0	4.2	7.8
2016-09-07	22.8	26.0	29.1	0.0	3.9	10.3
2016-09-08	21.9	25.0	28.1	0.0	3.9	8.3
2016-09-09	23.9	26.8	29.6	0.3	5.0	10.8
2016-09-10	21.0	24.7	28.4	0.0	4.7	10.3
2016-09-11	21.2	25.3	29.4	0.0	5.8	9.7
2016-09-12	21.8	25.6	29.3	0.0	4.2	8.9
2016-09-13	18.7	24.0	29.4	17.6	3.9	13.3
2016-09-14	16.2	21.4	26.6	0.4	3.6	17.5
2016-09-15	14.9	20.2	25.6	0.6	4.2	9.7
2016-09-16	15.7	21.0	26.2	0.0	3.6	9.7
2016-09-17	17.8	21.0	24.1	3.6	4.2	10.3
2016-09-18	15.7	19.8	23.8	0.0	3.3	12.5
2016-09-19	16.6	21.8	26.9	0.0	6.4	10.8
2016-09-20	18.1	22.5	26.9	0.0	4.4	12.5
2016-09-21	17.3	21.8	26.2	0.0	5.3	9.2
2016-09-22	18.0	22.0	26.1	0.0	4.4	8.9
2016-09-23	18.0	21.9	25.8	14.4	5.0	12.8
2016-09-24	17.7	21.3	24.9	0.0	3.3	14.4
2016-09-25	17.6	21.6	25.7		6.4	16.9
2016-09-26	16.3	20.8	25.2	0.0	5.3	8.9
2016-09-27	19.6	22.8	25.9	0.2	3.1	8.3
2016-09-28	18.0	22.3	26.6	0.0	5.8	11.7
2016-09-29	16.6	21.0	25.5	0.0	4.2	7.2
2016-09-30	17.2	21.5	25.8	0.0	3.9	7.8
2016-10-01	17.7	21.6	25.5	0.0	5.0	9.7
2016-10-02	19.6	22.6	25.7	7.7	3.1	10.3
2016-10-03	19.8	21.8	23.9	0.0	3.9	9.2
2016-10-04	19.1	22.2	25.3	0.0	4.7	14.4
2016-10-05	17.1	20.8	24.4	13.7	3.1	8.3
2016-10-06	14.6	18.0	21.4	1.9	6.1	16.1
2016-10-07	13.9	19.2	24.4	0.0	3.9	9.2
2016-10-08	18.5	21.0	23.5	0.0	3.9	10.3
2016-10-09	17.8	19.2	20.7	1.2	3.1	8.9
2016-10-10	15.4	17.4	19.4	0.2	2.8	7.8
2016-10-11	14.1	17.5	20.9	0.0	5.3	10.3
2016-10-12	12.7	16.2	19.7	47.7	3.6	13.9
2016-10-13	15.8	18.6	21.4	12.4	3.3	9.7
2016-10-14	13.9	17.6	21.4		3.3	8.3
2016-10-15	13.1	18.3	23.5	0.0	3.6	8.3
2016-10-16	13.6	18.8	24.1	0.0	3.9	9.7
2016-10-17	15.8	19.8	23.9	0.0	3.3	8.3
2016-10-18	16.7	20.1	23.5	0.0	4.4	9.7
2016-10-19	15.6	18.6	21.7	0.6	5.8	10.8
2016-10-20	16.2	17.3	18.4		3.1	10.3
2016-10-21	13.3	15.0	16.6	5.5	4.2	9.2
2016-10-22	13.6	16.3	19.0	2.1	3.9	11.4
2016-10-23	16.0	19.8	23.7	0.0	2.8	7.8
2016-10-24	17.4	20.4	23.3	2.2	4.4	9.7
2016-10-25	18.8	20.4	22.0	1.2	3.6	10.3
2016-10-26	17.3	19.8	22.2	0.0	1.9	8.3
2016-10-27	16.1	19.4	22.8	0.0	3.3	10.8
2016-10-28	14.5	18.2	21.8	0.0	2.8	8.9
2016-10-29	13.0	17.2	21.4	0.0	3.9	8.9
2016-10-30	12.4	16.3	20.2	0.0	3.9	7.2
2016-10-31	13.7	16.7	19.7	0.0	2.5	5.8
2016-11-01	13.8	18.0	22.2	0.0	4.2	8.3
2016-11-02	12.9	17.1	21.3	0.0	3.1	8.3
2016-11-03	11.3	15.7	20.1	0.0	3.6	7.8
2016-11-04	12.8	17.1	21.4	0.6	2.2	7.8
2016-11-05	14.2	18.7	23.2	0.0	6.7	16.4
2016-11-06	9.7	13.6	17.6	0.0	3.6	9.7
2016-11-07	7.8	11.8	15.8	0.0	3.1	7.8
2016-11-08	6.0	11.4	16.9	0.0	5.8	12.8
2016-11-09	9.1	14.4	19.6	0.0	6.1	16.9
2016-11-10	9.5	14.4	19.4	0.0	4.4	9.7
2016-11-11	9.2	14.2	19.1	1.1	3.6	9.2
2016-11-12	11.6	14.6	17.5	0.1	2.5	7.8
2016-11-13	9.9	14.6	19.2	0.2	2.2	11.4
2016-11-14	10.2	14.5	18.8	0.0	5.6	13.3
2016-11-15	7.8	12.0	16.1	0.0	3.6	7.8
2016-11-16	6.3	11.4	16.4	0.0	3.6	8.9
2016-11-17	7.5	13.0	18.4	0.0	3.6	8.9
2016-11-18	9.1	14.2	19.2	0.0	5.3	11.4
2016-11-19	11.6	15.0	18.3	0.0	4.2	8.3
2016-11-20	11.4	15.4	19.4	2.5	4.2	11.7
2016-11-21	16.1	17.7	19.3	9.0	6.7	12.5
2016-11-22	15.0	17.1	19.2	4.6	4.2	13.9
2016-11-23	11.9	16.1	20.3	17.2	6.1	18.1
2016-11-24	8.2	12.0	15.9	0.0	3.3	8.3
2016-11-25	7.3	11.5	15.7	0.0	3.3	9.2
2016-11-26	8.6	12.7	16.8	1.9	6.1	14.4
2016-11-27	12.0	14.4	16.7	40.4	6.1	13.3
2016-11-28	8.6	12.3	16.0	0.0	4.2	7.8
2016-11-29	8.4	12.2	16.0	0.2	6.7	16.1
2016-11-30	7.8	11.4	14.9	0.0	3.6	9.7
2016-12-01	5.2	10.4	15.5	0.0	5.8	8.9
2016-12-02	4.2	10.3	16.4	0.0	2.5	9.7
2016-12-03	4.1	9.4	14.6	0.0	4.2	11.4
2016-12-04	10.5	14.0	17.5	0.6	6.1	13.9
2016-12-05	12.6	15.0	17.3	0.0	9.7	16.1
2016-12-06	10.4	14.3	18.2	0.0	3.1	7.8
2016-12-07	7.9	12.4	16.9	0.0	4.2	8.3
2016-12-08	7.0	12.4	17.8	0.0	3.3	9.2
2016-12-09	6.7	12.0	17.4	0.0	5.8	10.3
2016-12-10	7.4	12.4	17.3	0.0	5.3	8.3
2016-12-11	7.3	12.0	16.8	0.0	3.6	9.2
2016-12-12	6.4	12.1	17.8	0.0	2.2	12.5
2016-12-13	6.4	11.6	16.9	0.0	2.8	8.9
2016-12-14	7.7	12.1	16.5	0.0	4.2	8.9
2016-12-15	7.2	10.7	14.2	0.0	4.2	8.9
2016-12-16	9.1	12.5	15.9	3.9	6.1	13.9
2016-12-17	8.0	11.4	14.8		8.6	17.5
2016-12-18	6.2	10.2	14.2	0.0	7.2	15.0
2016-12-19	6.4	8.8	11.2	13.9	6.7	15.3
2016-12-20	8.7	11.0	13.2	3.8	5.6	11.4
2016-12-21	8.6	12.2	15.8	0.0	5.6	10.8
2016-12-22	7.8	12.8	17.8	0.0	3.1	9.7
2016-12-23	7.2	11.5	15.8	0.0	3.6	9.7
2016-12-24	7.3	11.8	16.3	0.0	3.6	9.2
2016-12-25	7.0	10.9	14.8	0.0	4.7	11.4
2016-12-26	6.6	11.6	16.7	0.0	4.2	8.9
2016-12-27	6.5	12.0	17.4	0.0	2.8	7.8
2016-12-28	5.0	10.4	15.9	0.0	3.9	7.8
2016-12-29	4.4	9.6	14.7	0.0	5.0	11.7
2016-12-30	4.8	10.3	15.8	0.0	3.6	9.2
2016-12-31	5.3	10.0	14.8	0.0	3.1	8.3
2017-01-01	3.3	7.8	12.4	0.0	3.9	12.5
2017-01-02	2.8	8.6	14.3	0.0	5.3	10.3
2017-01-03	3.7	8.1	12.5	0.0	5.0	10.8
2017-01-04	6.3	10.4	14.6	0.0	3.9	8.9
2017-01-05	4.6	8.8	13.1	0.0	3.9	10.3
2017-01-06	1.8	7.6	13.3	0.0	3.6	9.7
2017-01-07	2.1	7.6	13.2	0.0	2.5	8.3
2017-01-08	3.9	10.4	16.9	0.0	4.4	16.9
2017-01-09	4.5	9.2	13.8	0.0	5.3	10.8
2017-01-10	4.1	8.6	13.2	0.0	3.9	8.3
2017-01-11	2.9	8.2	13.5	0.0	5.3	10.8
2017-01-12	7.6	12.0	16.4	0.0	6.9	12.5
2017-01-13	5.4	10.4	15.4	0.0	7.5	15.3
2017-01-14	4.5	8.4	12.4	0.0	4.2	10.8
2017-01-15	3.8	8.8	13.8	0.0	4.4	11.7
2017-01-16	3.3	8.4	13.4	0.0	2.8	8.9
2017-01-17	1.2	4.8	8.4	0.0	5.0	16.4
2017-01-18	-0.6	5.3	11.2	0.0	3.6	9.7
2017-01-19	1.8	6.7	11.6	0.0	11.1	21.7
2017-01-20	8.8	9.8	10.9	4.9	11.4	18.9
2017-01-21	8.9	10.7	12.5	0.7	10.3	23.3
2017-01-22	8.3	9.8	11.4	7.2	9.2	17.5
2017-01-23	7.8	9.8	11.7	0.7	3.6	15.3
2017-01-24				0.0		
2017-01-25	5.2	7.2	9.1	0.9	6.4	14.4
2017-01-26	4.1	7.5	10.9	0.0	4.2	
2017-01-27	7.7	11.1	14.5	18.6	3.6	9.2
2017-01-28	8.0	11.4	14.7	1.6	3.6	13.9
2017-01-29	5.7	10.1	14.5	0.0	3.9	9.7
2017-01-30	6.0	11.0	16.0	0.0	3.3	7.8
2017-01-31	8.1	11.8	15.5	0.0	4.2	7.8
2017-02-01	8.0	11.8	15.5	0.0	3.3	9.7
2017-02-02	10.1	12.3	14.5	0.0	5.6	13.9
2017-02-03	8.2	12.8	17.5	0.0	4.7	15.0
2017-02-04	9.3	14.2	19.2	0.0	7.2	16.4
2017-02-05	9.1	12.6	16.1	0.3	12.8	30.8
2017-02-06	8.5	13.0	17.6	0.0	5.3	18.1
2017-02-07	10.5	14.6	18.6	11.1	2.8	15.0
2017-02-08	6.9	12.4	17.8	0.0	3.6	13.3
2017-02-09	4.3	9.2	14.1	0.0	3.3	7.8
2017-02-10	5.8	10.0	14.3	0.0	2.8	7.2
2017-02-11	6.9	10.5	14.1	0.0	6.9	13.3
2017-02-12	12.6	13.8	14.9	0.0	9.4	16.1
2017-02-13	13.6	14.2	14.9	10.4	9.2	18.6
2017-02-14	10.0	13.8	17.6		2.8	8.9
2017-02-15	10.7	13.8	16.9	0.0	4.7	9.2
2017-02-16	9.1	12.5	15.9	0.0	2.8	5.8
2017-02-17	8.5	11.7	14.9	0.0	4.4	9.7
2017-02-18	7.2	11.2	15.1	0.0	3.3	7.2
2017-02-19	9.2	13.0	16.7	0.0	3.9	7.2
2017-02-20	7.7	12.0	16.3	0.0	4.2	8.3
2017-02-21	7.3	12.4	17.4	0.0	5.0	9.2
2017-02-22	8.4	13.5	18.6	0.0	4.7	8.9
2017-02-23	9.6	14.0	18.5	1.5	4.7	9.7
2017-02-24	10.3	12.2	14.1	5.0	2.5	8.9
2017-02-25	6.5	10.5	14.5	0.0	3.6	8.3
2017-02-26	5.8	10.5	15.2	0.0	6.1	10.3
2017-02-27	10.3	13.3	16.3	0.0	5.0	12.5
2017-02-28	10.9	14.8	18.7	0.0	6.9	14.4
2017-03-01	7.5	11.9	16.3	0.0	6.1	11.4
2017-03-02	7.6	12.7	17.8	0.0	4.7	8.1
2017-03-03	11.2	13.7	16.2	16.2	3.9	12.8
2017-03-04	6.6	11.3	16.0		8.3	22.2
2017-03-05	5.9	11.2	16.4	0.0	5.8	14.4
2017-03-06	10.0	17.0	24.1	0.0	6.9	18.6
2017-03-07	10.5	14.6	18.7	0.0	5.0	10.8
2017-03-08	11.1	14.2	17.3	0.0	5.0	9.7
2017-03-09	11.4	14.2	17.1	0.0	2.8	7.2
2017-03-10	10.9	15.9	20.9	0.0	5.3	10.8
2017-03-11				0.0		
2017-03-12	10.4	14.2	18.1	0.1	4.4	9.7
2017-03-13	12.0	15.6	19.3	0.0	8.6	18.1
2017-03-14	10.2	16.0	21.9	0.0	4.2	8.3
2017-03-15	9.8	14.6	19.4	0.0	3.3	7.2
2017-03-16	9.4	13.6	17.7	0.0	4.2	7.8
2017-03-17	8.6	13.4	18.2	0.0	6.7	14.4
2017-03-18	9.6	13.8	18.1	0.0	2.2	8.3
2017-03-19	9.5	13.6	17.8	0.0	4.2	9.2
2017-03-20	10.8	15.0	19.3	0.0	2.8	6.1
2017-03-21	9.7	13.7	17.7	0.0	3.6	8.9
2017-03-22	10.7	14.3	17.9	0.0	4.7	10.3
2017-03-23	9.8	13.5	17.2	0.0	5.0	12.8
2017-03-24	6.9	9.6	12.4	64.7	4.7	12.8
2017-03-25	6.4	11.4	16.4	0.0	3.1	10.8
2017-03-26	7.4	12.3	17.2	0.0	3.9	8.9
2017-03-27	9.4	13.1	16.8	2.1	5.8	11.7
2017-03-28	8.4	12.6	16.8	0.0	3.3	7.2
2017-03-29	10.3	15.4	20.4	0.0	4.4	8.3
2017-03-30	10.9	15.0	19.1	0.0	4.7	9.2
2017-03-31	10.6	14.3	18.0	0.9	3.3	9.2
2017-04-01	9.5	12.7	15.9	4.6	3.1	14.4
2017-04-02	8.2	12.8	17.4	0.5	4.2	8.9
2017-04-03	9.5	14.9	20.3	0.0	6.1	11.4
2017-04-04	10.5	16.4	22.3	0.0	5.8	13.3
2017-04-05	11.2	15.2	19.2	3.3	3.1	10.8
2017-04-06	9.6	15.1	20.6	0.0	3.9	9.2
2017-04-07	10.6	15.0	19.3	0.0	3.6	8.3
2017-04-08	10.6	14.8	19.1	0.0	5.0	9.7
2017-04-09	9.8	14.3	18.8	0.0	5.3	9.2
2017-04-10	10.8	15.1	19.4	0.0	6.9	13.9
2017-04-11	12.5	16.5	20.5	0.0	4.4	10.8
2017-04-12	12.7	16.8	20.8	0.0	3.6	6.1
2017-04-13	12.0	15.6	19.3	0.0	2.5	8.3
2017-04-14	13.0	17.2	21.4		2.2	7.8
2017-04-15	14.2	16.8	19.3	0.2	4.2	7.8
2017-04-16	12.0	16.2	20.5	0.0	5.8	12.5
2017-04-17	12.9	16.6	20.4	0.0	4.4	10.8
2017-04-18	13.0	16.5	20.0	0.0	3.6	10.3
2017-04-19	10.7	14.0	17.3	0.0	3.9	12.8
2017-04-20	8.6	13.0	17.3	0.0	5.3	12.5
2017-04-21	6.9	12.1	17.3	0.0	4.7	9.7
2017-04-22	8.5	13.3	18.1	0.0	7.2	13.3
2017-04-23	10.2	15.2	20.1	0.0	4.2	8.3
2017-04-24	10.8	15.0	19.2	0.0	3.6	9.2
2017-04-25	11.4	15.8	20.1	0.4	4.4	10.8
2017-04-26	11.7	14.2	16.6	24.9	6.1	15.0
2017-04-27	7.5	9.6	11.7	6.2	2.8	7.8
2017-04-28	6.3	11.3	16.3	0.0	4.7	8.3
2017-04-29	7.8	12.8	17.7		6.1	10.3
2017-04-30	13.8	16.6	19.3	1.8	6.1	11.4
2017-05-01	11.9	15.0	18.1	0.0	3.9	10.8
2017-05-02	10.5	14.6	18.8	0.0	6.1	12.5
2017-05-03	14.2	16.4	18.6	0.1	3.1	8.9
2017-05-04	12.3	15.8	19.3	0.0	3.3	8.9
2017-05-05	15.0	18.4	21.7	0.0	9.4	18.1
2017-05-06	15.4	21.0	26.6	0.0	8.1	15.3
2017-05-07	13.4	16.9	20.4	0.0	4.2	7.8
2017-05-08	13.6	17.0	20.4	0.0	3.6	7.2
2017-05-09	12.9	16.3	19.7	0.0	3.3	8.9
2017-05-10	15.6	18.4	21.2	0.1	4.2	13.9
2017-05-11	15.2	18.7	22.2	12.0	4.4	14.4
2017-05-12	14.8	20.0	25.3	0.0	6.1	15.0
2017-05-13	15.4	20.7	26.0	0.0	6.7	13.3
2017-05-14	16.8	20.0	23.3	0.0	3.6	9.7
2017-05-15	16.4	20.6	24.9	0.0	3.1	8.3
2017-05-16	17.8	21.8	25.8	0.0	2.8	8.9
2017-05-17	17.1	21.5	25.9	0.0	3.1	6.1
2017-05-18	14.8	19.0	23.3	0.4	3.3	11.4
2017-05-19	12.3	16.7	21.1	0.0	5.3	13.3
2017-05-20				0.0	4.2	
2017-05-21	14.4	18.6	22.7	0.0	5.0	10.8
2017-05-22	16.9	20.2	23.6	0.0	3.3	8.9
2017-05-23	16.9	20.8	24.7	0.0	5.0	9.7
2017-05-24	18.0	22.5	27.0	0.0	6.1	13.3
2017-05-25	18.8	22.6	26.5	0.0	5.6	12.5
2017-05-26	18.3	20.5	22.7	0.0	5.3	13.3
2017-05-27	19.3	21.8	24.3	0.0	4.7	9.2
2017-05-28	17.5	21.3	25.1	0.0	2.8	12.8
2017-05-29	17.2	21.8	26.3	1.9	2.8	7.2
2017-05-30	16.9	20.6	24.2	1.0	5.3	12.8
2017-05-31	17.0	21.2	25.5	0.0	3.6	7.2
2017-06-01	18.1	21.6	25.2	0.0	3.1	8.9
2017-06-02	18.6	22.0	25.4	0.0	3.6	9.7
2017-06-03	21.6	25.2	28.9	0.0	5.0	10.8
2017-06-04	19.3	22.6	25.8	8.9	3.9	10.3
2017-06-05	17.4	20.8	24.2	0.0	5.3	12.5
2017-06-06	19.1	23.0	26.8		5.8	12.8
2017-06-07	19.2	20.3	21.4	0.3	3.9	7.8
2017-06-08	19.3	22.0	24.8	0.3	5.0	11.4
2017-06-09	19.4	22.4	25.3	0.0	3.6	9.7
2017-06-10	18.3	22.6	26.8	0.0	5.3	9.2
2017-06-11	19.9	24.0	28.2	0.0	4.7	11.4
2017-06-12	20.4	24.6	28.7	0.0	3.3	8.9
2017-06-13	21.4	25.6	29.7	0.0	3.9	8.9
2017-06-14	21.7	26.2	30.8	0.0	4.4	9.2
2017-06-15	22.3	26.6	30.8	0.0	3.9	7.2
2017-06-16	23.7	27.8	31.8	0.0	4.4	8.9
2017-06-17	24.4	27.0	29.6	0.0	3.6	7.8
2017-06-18	22.4	26.1	29.8	0.0	3.9	8.9
2017-06-19	22.0	25.4	28.7	0.0	3.6	8.9
2017-06-20	22.8	26.3	29.8	0.0	5.8	11.4
2017-06-21	23.5	26.9	30.3	0.0	5.8	12.5
2017-06-22	21.4	25.4	29.5	0.0	5.8	13.3
2017-06-23	22.7	26.2	29.7	0.0	6.9	11.9
2017-06-24	21.9	25.5	29.1		4.4	10.3
2017-06-25	22.3	25.0	27.8		3.9	8.3
2017-06-26	21.9	26.5	31.1	0.0	2.8	10.3
2017-06-27	24.2	26.4	28.6	0.0	3.3	7.8
2017-06-28	20.1	26.2	32.3	1.3	6.4	21.7
2017-06-29	18.6	23.6	28.6	1.3	7.2	14.4
2017-06-30	16.4	22.5	28.6	0.0	6.9	13.3
2017-07-01	18.4	21.8	25.2	0.0	5.3	16.4
2017-07-02	18.1	22.3	26.5	0.0	5.8	10.8
2017-07-03	18.6	23.0	27.4	0.0	5.8	10.8
2017-07-04	19.8	23.6	27.5	0.0	4.4	9.7
2017-07-05	19.2	23.6	28.0	0.0	4.2	8.9
2017-07-06	21.7	25.7	29.7	0.0	3.6	8.3
2017-07-07	22.6	25.8	29.1	0.0	5.8	11.4
2017-07-08	24.3	26.7	29.1		7.8	13.3
2017-07-09	22.6	26.2	29.7	0.0	3.9	8.9
2017-07-10	22.3	25.6	29.0	0.0	2.5	6.7
2017-07-11	24.5	26.6	28.6	0.0	4.2	8.3
2017-07-12	22.8	26.3	29.8	0.0	4.4	9.7
2017-07-13	23.7	26.6	29.4	0.0	5.0	11.7
2017-07-14	24.7	27.0	29.4	0.0	4.4	9.7
2017-07-15	24.3	27.4	30.4	0.0	5.3	9.7
2017-07-16	24.1	27.0	29.9	0.0	3.3	8.3
2017-07-17	23.7	26.6	29.5	0.0	4.2	7.8
2017-07-18	23.0	26.6	30.1	0.0	3.9	8.9
2017-07-19	23.3	26.7	30.1	0.0	5.3	10.3
2017-07-20	24.8	27.1	29.4	0.1	8.1	15.3
2017-07-21	23.1	26.6	30.1	0.0	3.3	8.9
2017-07-22	22.3	26.0	29.7	0.0	4.2	8.9
2017-07-23	19.9	24.3	28.7	2.8	3.3	18.6
2017-07-24	20.6	25.0	29.5	0.0	5.0	12.5
2017-07-25	22.0	25.0	28.0	0.0	5.8	10.8
2017-07-26	21.1	24.4	27.6	0.0	4.7	12.8
2017-07-27	20.6	25.0	29.5	0.0	5.6	10.3
2017-07-28	23.7	26.8	29.9	0.0	3.6	11.4
2017-07-29	22.4	26.0	29.6	0.0	3.3	8.3
2017-07-30	22.8	26.9	31.0	0.0	4.2	8.9
2017-07-31	25.1	27.4	29.7	0.0	7.2	15.0
2017-08-01	25.8	27.8	29.7	0.1	6.7	13.9
2017-08-02	24.4	28.4	32.3	0.0	3.6	13.3
2017-08-03	25.6	30.0	34.3	0.0	5.0	9.2
2017-08-04	24.9	29.0	33.0	0.0	3.9	11.4
2017-08-05	26.1	29.8	33.4	0.0	5.3	10.3
2017-08-06	25.0	28.2	31.3	0.0	4.2	8.3
2017-08-07	24.0	27.4	30.8	0.0	3.9	9.2
2017-08-08	22.0	26.1	30.2	1.2	5.3	19.7
2017-08-09	18.4	22.7	27.0	2.8	4.7	15.0
2017-08-10	17.0	22.0	26.9		6.4	13.3
2017-08-11	18.4	22.2	26.1	0.6	5.3	11.4
2017-08-12	20.1	23.8	27.4	0.0	3.9	8.3
2017-08-13	20.0	24.2	28.5	0.0	4.2	8.3
2017-08-14	20.8	24.8	28.7	0.0	3.3	9.7
2017-08-15	20.8	24.8	28.7	0.0	4.2	8.9
2017-08-16	24.0	26.4	28.7	0.0	4.7	8.9
2017-08-17	23.1	26.6	30.2	0.0	4.2	9.2
2017-08-18	23.3	26.8	30.2	0.0	5.3	10.8
2017-08-19	24.9	26.8	28.8	0.0	3.9	9.2
2017-08-20	23.7	26.0	28.2	0.5	3.6	8.3
2017-08-21	22.1	26.0	29.8	0.0	4.2	8.9
2017-08-22	22.6	26.1	29.6	0.0	4.7	11.4
2017-08-23	21.8	25.8	29.7	0.0	5.3	10.8
2017-08-24	22.8	26.6	30.5	0.0	3.9	9.7
2017-08-25	21.5	25.9	30.3	0.0	3.9	9.7
2017-08-26	23.6	26.8	29.9	0.0	3.6	7.8
2017-08-27	24.0	26.6	29.3	0.0	4.2	8.9
2017-08-28	23.6	27.3	31.0	0.0	3.1	7.8
2017-08-29	24.5	27.9	31.3		3.3	13.9
2017-08-30	23.0	25.5	28.0	0.9	5.0	16.9
2017-08-31	20.5	22.3	24.1	11.4	5.8	13.9
2017-09-01	20.1	23.0	26.0	0.7	4.2	11.7
2017-09-02	17.5	22.1	26.7	0.0	5.3	10.3
2017-09-03	18.3	22.6	26.8	1.3	4.4	8.3
2017-09-04	20.8	24.2	27.6	1.0	5.3	10.3
2017-09-05	20.3	24.4	28.5	0.0	6.4	10.8
2017-09-06	22.3	25.6	28.8	13.6	4.2	10.8
2017-09-07	19.5	22.8	26.0	0.0	5.0	10.8
2017-09-08	19.0	22.7	26.4	0.0	3.6	9.7
2017-09-09	16.9	22.0	27.0	3.1	4.7	15.0
2017-09-10	14.3	21.7	29.1	0.0	5.0	12.8
2017-09-11	18.0	22.4	26.8	11.7	5.6	11.4
2017-09-12	19.6	21.8	23.9	1.9	4.4	10.3
2017-09-13	18.4	22.8	27.3	0.0	6.9	13.9
2017-09-14	18.0	22.8	27.5	4.3	6.4	15.0
2017-09-15	13.1	15.6	18.1	4.4	4.4	13.3
2017-09-16	12.0	16.9	21.8	0.0	3.9	9.2
2017-09-17	12.1	17.9	23.7	0.6	6.9	13.3
2017-09-18	18.3	20.2	22.0	4.9	6.4	12.5
2017-09-19	16.2	19.8	23.5	0.0	3.6	8.3
2017-09-20	15.1	19.8	24.5	0.0	3.6	10.8
2017-09-21	16.5	21.4	26.2	0.0	5.6	10.8
2017-09-22	18.5	21.6	24.7	0.0	4.2	10.8
2017-09-23	17.2	21.3	25.4	0.0	4.2	8.3
2017-09-24	18.6	22.3	26.0	0.0	5.3	10.8
2017-09-25	18.1	22.0	26.0	1.8	6.1	12.8
2017-09-26	17.8	21.4	25.1	0.0	4.4	9.2
